instance,k,n_params,median_obj,median_time_s,n_seeds
supportcase40,20,40,1.83,8068,5
supportcase40,20,40,2.75,8064,6
supportcase40,20,40,2.26,8056,7
supportcase40,20,40,1.64,8067,8
supportcase40,20,40,1.42,8066,9
supportcase6,2,5,13.17,102,0
supportcase6,2,5,13.33,105,1
supportcase6,2,5,13.17,102,2
supportcase6,2,5,13.17,102,3
supportcase6,2,5,13.17,102,4
supportcase6,2,5,13.17,102,5
supportcase6,2,5,13.17,102,6
supportcase6,2,5,13.17,102,7
supportcase6,2,5,13.17,103,8
supportcase6,2,5,13.17,102,9
supportcase6,5,5,13.17,256,0
supportcase6,5,5,51.31,261,1
supportcase6,5,5,13.17,255,2
supportcase6,5,5,13.17,255,3
supportcase6,5,5,13.17,255,4
supportcase6,5,5,13.17,256,5
supportcase6,5,5,13.17,256,6
supportcase6,5,5,13.17,257,7
supportcase6,5,5,13.17,256,8
supportcase6,5,5,13.17,256,9
supportcase6,10,5,13.17,511,0
supportcase6,10,5,13.17,511,1
supportcase6,10,5,13.17,511,2
supportcase6,10,5,13.17,511,3
supportcase6,10,5,13.17,511,4
supportcase6,10,5,13.17,512,5
supportcase6,10,5,13.17,512,6
supportcase6,10,5,13.17,516,7
supportcase6,10,5,13.17,513,8
supportcase6,10,5,13.17,514,9
supportcase6,15,5,13.17,771,0
supportcase6,15,5,13.17,767,1
supportcase6,15,5,13.17,767,2
supportcase6,15,5,13.17,769,3
supportcase6,15,5,13.17,768,4
supportcase6,15,5,13.17,768,5
supportcase6,15,5,13.17,773,6
supportcase6,15,5,13.17,767,7
supportcase6,15,5,13.17,769,8
supportcase6,15,5,13.17,767,9
supportcase6,20,5,13.17,1025,0
supportcase6,20,5,13.17,1024,1
supportcase6,20,5,13.17,1022,2
supportcase6,20,5,13.17,1025,3
supportcase6,20,5,13.17,1023,4
supportcase6,20,5,13.17,1023,5
supportcase6,20,5,13.17,1026,6
supportcase6,20,5,13.17,1032,7
supportcase6,20,5,13.17,1028,8
supportcase6,20,5,13.17,1024,9
supportcase6,25,5,13.17,1279,0
supportcase6,25,5,13.33,1308,1
supportcase6,25,5,13.17,1349,2
supportcase6,25,5,13.17,1283,3
supportcase6,25,5,13.17,1281,4
supportcase6,25,5,13.17,1279,5
supportcase6,25,5,13.17,1279,6
supportcase6,25,5,13.17,1279,7
supportcase6,25,5,13.17,1279,8
supportcase6,25,5,13.17,1292,9
supportcase6,30,5,13.17,1542,0
supportcase6,30,5,13.17,1549,1
supportcase6,30,5,13.17,1541,2
supportcase6,30,5,13.17,1534,3
supportcase6,30,5,13.17,1534,4
supportcase6,30,5,13.17,1535,5
supportcase6,30,5,13.17,1537,6
supportcase6,30,5,13.17,1541,7
supportcase6,30,5,13.17,1535,8
supportcase6,40,5,13.17,2071,0
supportcase6,40,5,13.17,2055,1
supportcase6,40,5,13.17,2057,2
supportcase6,40,5,13.17,2070,3
supportcase6,40,5,13.17,2060,4
supportcase6,40,5,13.17,2048,5
supportcase6,40,5,13.17,2053,6
supportcase6,40,5,13.17,2088,7
supportcase6,40,5,13.17,2052,8
supportcase6,40,5,13.17,2061,9
supportcase6,50,5,13.17,2579,0
supportcase6,50,5,13.17,2572,1
supportcase6,50,5,13.17,2566,2
supportcase6,50,5,13.17,2576,3
supportcase6,50,5,13.17,2557,4
supportcase6,50,5,13.17,2558,5
supportcase6,50,5,13.17,2575,6
supportcase6,50,5,13.17,2561,7
supportcase6,50,5,13.17,2566,8
supportcase6,50,5,13.17,2561,9
supportcase6,60,5,13.17,3078,0
supportcase6,60,5,13.17,3068,1
supportcase6,60,5,13.33,3132,2
supportcase6,60,5,13.17,3076,3
supportcase6,60,5,13.17,3077,4
supportcase6,60,5,13.17,3073,5
supportcase6,60,5,13.17,3071,6
supportcase6,60,5,13.17,3071,7
supportcase6,60,5,13.17,3105,8
supportcase6,60,5,13.17,3071,9
supportcase6,2,10,13.17,206,0
supportcase6,2,10,13.17,205,1
supportcase6,2,10,13.17,205,2
supportcase6,2,10,13.17,206,3
supportcase6,2,10,13.17,204,4
supportcase6,2,10,13.17,204,5
supportcase6,2,10,13.17,204,6
supportcase6,2,10,13.17,204,7
supportcase6,2,10,13.17,205,8
supportcase6,2,10,13.17,204,9
supportcase6,5,10,13.17,513,0
supportcase6,5,10,13.17,512,1
supportcase6,5,10,13.17,512,2
supportcase6,5,10,13.17,512,3
supportcase6,5,10,13.13,511,4
supportcase6,5,10,13.13,511,5
supportcase6,5,10,13.17,513,6
supportcase6,5,10,13.17,511,7
supportcase6,5,10,13.17,514,8
supportcase6,5,10,13.17,516,9
supportcase6,10,10,13.17,1022,0
supportcase6,10,10,13.17,1024,1
supportcase6,10,10,13.13,1024,2
supportcase6,10,10,13.17,1027,3
supportcase6,10,10,13.13,1024,4
supportcase6,10,10,13.13,1023,5
supportcase6,10,10,13.13,1025,6
supportcase6,10,10,13.13,1025,7
supportcase6,10,10,13.17,1026,8
supportcase6,10,10,13.13,1023,9
supportcase6,15,10,13.13,1538,0
supportcase6,15,10,13.17,1538,1
supportcase6,15,10,13.17,1542,2
supportcase6,15,10,13.17,1536,3
supportcase6,15,10,13.13,1536,4
supportcase6,15,10,13.13,1539,5
supportcase6,15,10,13.13,1550,6
supportcase6,15,10,13.13,1540,7
supportcase6,15,10,13.13,1542,8
supportcase6,15,10,13.13,1540,9
supportcase6,20,10,13.13,2055,0
supportcase6,20,10,13.13,2049,1
supportcase6,20,10,13.13,2048,2
supportcase6,20,10,13.16,2045,3
supportcase6,20,10,13.13,2049,4
supportcase6,20,10,13.13,2050,5
supportcase6,20,10,13.13,2049,6
supportcase6,20,10,13.13,2057,7
supportcase6,20,10,13.13,2057,8
supportcase6,20,10,13.13,2058,9
supportcase6,25,10,13.13,2575,0
supportcase6,25,10,13.17,2589,1
supportcase6,25,10,13.09,2562,2
supportcase6,25,10,13.13,2558,3
supportcase6,25,10,13.13,2570,4
supportcase6,25,10,13.17,2571,5
supportcase6,25,10,13.13,2575,6
supportcase6,25,10,13.13,2567,7
supportcase6,25,10,13.17,2632,8
supportcase6,30,10,13.13,3081,0
supportcase6,30,10,13.13,3084,1
supportcase6,30,10,13.13,3077,2
supportcase6,30,10,13.13,3087,3
supportcase6,30,10,13.13,3080,4
supportcase6,30,10,13.13,3075,5
supportcase6,30,10,13.13,3079,6
supportcase6,30,10,13.17,3105,7
supportcase6,30,10,13.13,3080,8
supportcase6,30,10,13.13,3090,9
supportcase6,40,10,13.13,4098,0
supportcase6,40,10,13.17,4126,1
supportcase6,40,10,13.13,4118,2
supportcase6,40,10,13.13,4106,3
supportcase6,40,10,13.13,4106,4
supportcase6,40,10,13.17,4106,5
supportcase6,40,10,13.13,4105,6
supportcase6,40,10,13.13,4128,7
supportcase6,40,10,13.13,4117,8
supportcase6,40,10,13.13,4101,9
supportcase6,50,10,13.09,5120,0
supportcase6,50,10,13.13,5128,1
supportcase6,50,10,13.09,5120,2
supportcase6,50,10,13.09,5128,3
supportcase6,50,10,13.13,5148,4
supportcase6,50,10,13.13,5132,5
supportcase6,50,10,13.09,5124,6
supportcase6,50,10,13.13,5143,7
supportcase6,50,10,13.09,5123,8
supportcase6,50,10,13.09,5139,9
supportcase6,60,10,13.13,6174,0
supportcase6,60,10,13.13,6152,1
supportcase6,60,10,13.13,6158,2
supportcase6,60,10,13.13,6176,3
supportcase6,60,10,13.13,6145,4
supportcase6,60,10,13.13,6152,5
supportcase6,60,10,13.13,6175,6
supportcase6,60,10,13.13,6166,7
supportcase6,60,10,13.09,6150,8
supportcase6,60,10,13.09,6148,9
supportcase6,2,20,12.82,409,0
supportcase6,2,20,13.17,411,1
supportcase6,2,20,12.82,409,2
supportcase6,2,20,13.17,410,3
supportcase6,2,20,13.13,409,4
supportcase6,2,20,12.82,409,5
supportcase6,2,20,13.31,434,6
supportcase6,2,20,13.06,410,7
supportcase6,2,20,13.17,410,8
supportcase6,2,20,12.82,410,9
supportcase6,5,20,12.75,1022,0
supportcase6,5,20,12.75,1023,1
supportcase6,5,20,12.82,1027,2
supportcase6,5,20,13.06,1024,3
supportcase6,5,20,12.82,1023,4
supportcase6,5,20,12.82,1022,5
supportcase6,5,20,13.13,1038,6
supportcase6,5,20,12.79,1023,7
supportcase6,5,20,12.82,1023,8
supportcase6,5,20,12.13,1023,9
supportcase6,10,20,12.82,2053,0
supportcase6,10,20,11.81,2047,1
supportcase6,10,20,12.82,2048,2
supportcase6,10,20,0.00,1213,3
supportcase6,10,20,12.82,2048,4
supportcase6,10,20,12.82,2054,5
supportcase6,10,20,12.82,2061,6
supportcase6,10,20,12.16,2046,7
supportcase6,10,20,0.00,1747,8
supportcase6,10,20,10.75,2054,9
supportcase6,15,20,12.82,3076,0
supportcase6,15,20,0.00,2621,1
supportcase6,15,20,12.82,3074,2
supportcase6,15,20,11.20,3089,3
supportcase6,15,20,10.79,3073,4
supportcase6,15,20,0.00,2764,5
supportcase6,15,20,0.00,1398,6
supportcase6,15,20,11.32,3084,7
supportcase6,15,20,10.76,3075,8
supportcase6,15,20,10.77,3089,9
supportcase6,20,20,0.00,1814,0
supportcase6,20,20,0.00,1864,1
supportcase6,20,20,12.75,4093,2
supportcase6,20,20,12.76,4111,3
supportcase6,20,20,10.77,4098,4
supportcase6,20,20,0.00,3670,5
supportcase6,20,20,12.57,4108,6
supportcase6,20,20,0.00,1811,7
supportcase6,20,20,0.00,2023,8
supportcase6,20,20,11.16,4118,9
supportcase6,25,20,11.72,5170,0
supportcase6,25,20,0.00,2963,1
supportcase6,25,20,0.00,3400,2
supportcase6,25,20,0.00,1641,3
supportcase6,25,20,10.79,5155,4
supportcase6,25,20,0.00,3420,5
supportcase6,25,20,10.76,5139,6
supportcase6,25,20,0.00,1764,7
supportcase6,25,20,10.74,5173,8
supportcase6,25,20,13.12,5232,9
supportcase6,30,20,13.08,6179,0
supportcase6,30,20,0.00,1951,1
supportcase6,30,20,12.35,6171,2
supportcase6,30,20,12.82,6190,3
supportcase6,30,20,0.00,3431,4
supportcase6,30,20,13.13,6227,5
supportcase6,30,20,13.13,6229,6
supportcase6,30,20,0.00,2082,7
supportcase6,30,20,0.00,1834,8
supportcase6,30,20,13.08,6189,9
supportcase6,40,20,0.00,4775,0
supportcase6,40,20,0.00,3002,1
supportcase6,40,20,0.00,4672,2
supportcase6,40,20,0.00,1147,3
supportcase6,40,20,11.72,8255,4
supportcase6,40,20,0.00,2468,5
supportcase6,40,20,0.00,7913,6
supportcase6,40,20,0.00,2513,7
supportcase6,40,20,0.00,2927,8
supportcase6,50,20,0.00,7578,0
supportcase6,50,20,0.00,5318,1
supportcase6,50,20,0.00,6280,2
supportcase6,50,20,0.00,5913,3
supportcase6,50,20,10.76,10614,4
supportcase6,50,20,0.00,6735,5
supportcase6,50,20,0.00,1396,6
supportcase6,50,20,0.00,2078,7
supportcase6,50,20,0.00,5962,8
supportcase6,50,20,0.00,8505,9
supportcase6,60,20,0.00,11233,0
supportcase6,60,20,0.00,1640,1
supportcase6,60,20,0.00,6137,2
supportcase6,60,20,0.00,5926,3
supportcase6,60,20,0.00,1366,4
supportcase6,60,20,0.00,2487,5
supportcase6,60,20,0.00,1781,6
supportcase6,60,20,0.00,1792,7
supportcase6,2,30,0.13,618,0
supportcase6,2,30,13.13,636,1
supportcase6,2,30,13.12,625,2
supportcase6,2,30,0.01,619,3
supportcase6,2,30,0.01,611,4
supportcase6,2,30,0.00,113,5
supportcase6,2,30,12.95,617,6
supportcase6,2,30,13.09,621,7
supportcase6,2,30,13.13,622,8
supportcase6,2,30,13.10,616,9
supportcase6,5,30,0.01,1538,0
supportcase6,5,30,0.01,1498,1
supportcase6,5,30,10.93,1562,2
supportcase6,5,30,0.01,1542,3
supportcase6,5,30,0.01,1539,4
supportcase6,5,30,0.00,30,5
supportcase6,5,30,0.00,443,6
supportcase6,5,30,10.38,1538,7
supportcase6,5,30,0.01,1344,8
supportcase6,5,30,0.00,943,9
supportcase6,10,30,0.01,3050,0
supportcase6,10,30,0.00,1158,1
supportcase6,10,30,10.50,3111,2
supportcase6,10,30,0.01,3077,3
supportcase6,10,30,0.00,50,4
supportcase6,10,30,0.00,29,5
supportcase6,10,30,0.00,436,6
supportcase6,10,30,0.00,2175,7
supportcase6,10,30,0.00,1497,8
supportcase6,10,30,0.00,904,9
supportcase6,15,30,0.00,771,0
supportcase6,15,30,0.00,999,1
supportcase6,15,30,10.63,4717,2
supportcase6,15,30,0.00,1880,3
supportcase6,15,30,0.00,50,4
supportcase6,15,30,0.00,30,5
supportcase6,15,30,0.00,4385,6
supportcase6,15,30,0.00,1517,7
supportcase6,15,30,0.00,1130,8
supportcase6,15,30,0.00,3282,9
supportcase6,20,30,0.00,747,0
supportcase6,20,30,0.00,648,1
supportcase6,20,30,0.00,1593,2
supportcase6,20,30,0.00,549,3
supportcase6,20,30,0.00,1256,4
supportcase6,20,30,0.00,30,5
supportcase6,20,30,0.00,891,6
supportcase6,20,30,0.00,1517,7
supportcase6,20,30,0.00,800,8
supportcase6,20,30,0.00,1990,9
supportcase6,25,30,0.00,2423,0
supportcase6,25,30,0.00,949,1
supportcase6,25,30,0.00,897,2
supportcase6,25,30,0.00,701,3
supportcase6,25,30,0.00,51,4
supportcase6,25,30,0.00,137,5
supportcase6,25,30,0.00,439,6
supportcase6,25,30,0.00,2483,7
supportcase6,25,30,0.00,1334,8
supportcase6,25,30,0.00,1703,9
supportcase6,30,30,0.00,1678,0
supportcase6,30,30,0.00,1462,1
supportcase6,30,30,0.00,1119,2
supportcase6,30,30,0.00,2268,3
supportcase6,30,30,0.00,50,4
supportcase6,30,30,0.00,30,5
supportcase6,30,30,0.00,3077,6
supportcase6,30,30,0.00,4354,7
supportcase6,30,30,0.00,2937,8
supportcase6,30,30,0.00,4004,9
supportcase6,2,40,0.13,839,0
supportcase6,2,40,13.10,824,1
supportcase6,2,40,0.19,823,2
supportcase6,2,40,0.01,719,3
supportcase6,2,40,12.60,822,4
supportcase6,2,40,0.00,30,5
supportcase6,2,40,0.01,814,6
supportcase6,2,40,13.00,824,7
supportcase6,2,40,10.07,823,8
supportcase6,2,40,13.11,819,9
supportcase6,5,40,0.01,2071,0
supportcase6,5,40,10.42,2049,1
supportcase6,5,40,0.00,1794,2
supportcase6,5,40,0.10,2066,3
supportcase6,5,40,12.61,2052,4
supportcase6,5,40,0.00,1873,5
supportcase6,5,40,0.00,645,6
supportcase6,5,40,0.19,2067,7
supportcase6,5,40,0.00,562,8
supportcase6,5,40,12.19,2055,9
supportcase6,10,40,0.00,758,0
supportcase6,10,40,0.00,1139,1
supportcase6,10,40,0.00,1672,2
supportcase6,10,40,0.00,1662,3
supportcase6,10,40,0.00,2106,4
supportcase6,10,40,0.00,93,5
supportcase6,10,40,0.00,646,6
supportcase6,10,40,0.00,2153,7
supportcase6,10,40,0.00,728,8
supportcase6,10,40,0.00,1720,9
supportcase6,15,40,0.01,6209,0
supportcase6,15,40,0.00,1841,1
supportcase6,15,40,0.00,1530,2
supportcase6,15,40,0.01,6307,3
supportcase6,15,40,0.00,1449,4
supportcase6,15,40,0.00,154,5
supportcase6,15,40,0.01,6184,6
supportcase6,15,40,0.00,3115,7
supportcase6,15,40,0.00,1561,8
supportcase6,15,40,0.00,1588,9
supportcase6,20,40,0.00,4240,0
supportcase6,20,40,0.00,711,1
supportcase6,20,40,0.00,3708,2
supportcase6,20,40,0.00,3525,3
supportcase6,20,40,0.00,4203,4
supportcase6,20,40,0.00,905,5
supportcase6,20,40,0.00,1256,6
supportcase6,20,40,0.00,1014,7
supportcase6,20,40,0.00,923,8
supportcase6,20,40,0.00,1301,9
var-smallemery-m6j6,2,5,3.07,102,0
var-smallemery-m6j6,2,5,5.10,104,1
var-smallemery-m6j6,2,5,3.80,102,2
var-smallemery-m6j6,2,5,3.16,102,3
var-smallemery-m6j6,2,5,3.69,102,4
var-smallemery-m6j6,2,5,3.03,102,5
var-smallemery-m6j6,2,5,3.64,102,6
var-smallemery-m6j6,2,5,3.75,102,7
var-smallemery-m6j6,2,5,3.70,102,8
var-smallemery-m6j6,2,5,3.08,102,9
var-smallemery-m6j6,5,5,2.84,255,0
var-smallemery-m6j6,5,5,4.43,257,1
var-smallemery-m6j6,5,5,3.64,255,2
var-smallemery-m6j6,5,5,2.89,255,3
var-smallemery-m6j6,5,5,3.17,255,4
var-smallemery-m6j6,5,5,2.89,255,5
var-smallemery-m6j6,5,5,3.07,255,6
var-smallemery-m6j6,5,5,2.90,256,7
var-smallemery-m6j6,5,5,3.64,255,8
var-smallemery-m6j6,5,5,2.90,256,9
var-smallemery-m6j6,10,5,2.84,511,0
var-smallemery-m6j6,10,5,2.86,511,1
var-smallemery-m6j6,10,5,2.90,510,2
var-smallemery-m6j6,10,5,2.87,511,3
var-smallemery-m6j6,10,5,2.89,510,4
var-smallemery-m6j6,10,5,3.07,511,5
var-smallemery-m6j6,10,5,3.64,511,6
var-smallemery-m6j6,10,5,3.64,513,7
var-smallemery-m6j6,10,5,3.64,511,8
var-smallemery-m6j6,10,5,3.08,512,9
var-smallemery-m6j6,15,5,2.93,768,0
var-smallemery-m6j6,15,5,2.89,767,1
var-smallemery-m6j6,15,5,2.89,765,2
var-smallemery-m6j6,15,5,3.10,767,3
var-smallemery-m6j6,15,5,2.97,766,4
var-smallemery-m6j6,15,5,2.98,767,5
var-smallemery-m6j6,15,5,3.28,769,6
var-smallemery-m6j6,15,5,2.84,766,7
var-smallemery-m6j6,15,5,2.94,767,8
var-smallemery-m6j6,15,5,3.07,767,9
var-smallemery-m6j6,20,5,2.96,1022,0
var-smallemery-m6j6,20,5,2.86,1023,1
var-smallemery-m6j6,20,5,2.87,1021,2
var-smallemery-m6j6,20,5,3.28,1022,3
var-smallemery-m6j6,20,5,3.17,1023,4
var-smallemery-m6j6,20,5,2.91,1022,5
var-smallemery-m6j6,20,5,3.11,1026,6
var-smallemery-m6j6,20,5,3.08,1022,7
var-smallemery-m6j6,20,5,3.16,1024,8
var-smallemery-m6j6,20,5,2.84,1022,9
var-smallemery-m6j6,25,5,2.84,1278,0
var-smallemery-m6j6,25,5,3.70,1298,1
var-smallemery-m6j6,25,5,2.84,1278,2
var-smallemery-m6j6,25,5,3.30,1280,3
var-smallemery-m6j6,25,5,2.86,1280,4
var-smallemery-m6j6,25,5,2.87,1278,5
var-smallemery-m6j6,25,5,2.86,1279,6
var-smallemery-m6j6,25,5,2.87,1278,7
var-smallemery-m6j6,25,5,2.89,1278,8
var-smallemery-m6j6,25,5,3.28,1283,9
var-smallemery-m6j6,30,5,3.16,1535,0
var-smallemery-m6j6,30,5,3.53,1542,1
var-smallemery-m6j6,30,5,3.28,1539,2
var-smallemery-m6j6,30,5,2.84,1533,3
var-smallemery-m6j6,30,5,2.84,1533,4
var-smallemery-m6j6,30,5,2.84,1533,5
var-smallemery-m6j6,30,5,2.84,1534,6
var-smallemery-m6j6,30,5,3.29,1533,7
var-smallemery-m6j6,30,5,2.84,1532,8
var-smallemery-m6j6,40,5,2.93,2055,0
var-smallemery-m6j6,40,5,3.17,2047,1
var-smallemery-m6j6,40,5,3.20,2047,2
var-smallemery-m6j6,40,5,3.53,2051,3
var-smallemery-m6j6,40,5,2.93,2048,4
var-smallemery-m6j6,40,5,2.86,2044,5
var-smallemery-m6j6,40,5,2.89,2047,6
var-smallemery-m6j6,40,5,2.87,2046,7
var-smallemery-m6j6,40,5,2.84,2045,8
var-smallemery-m6j6,40,5,3.30,2051,9
var-smallemery-m6j6,50,5,3.11,2564,0
var-smallemery-m6j6,50,5,3.05,2553,1
var-smallemery-m6j6,50,5,3.27,2557,2
var-smallemery-m6j6,50,5,3.28,2564,3
var-smallemery-m6j6,50,5,2.84,2554,4
var-smallemery-m6j6,50,5,2.84,2555,5
var-smallemery-m6j6,50,5,2.94,2558,6
var-smallemery-m6j6,50,5,2.87,2558,7
var-smallemery-m6j6,50,5,3.11,2559,8
var-smallemery-m6j6,50,5,2.89,2555,9
var-smallemery-m6j6,60,5,2.84,3069,0
var-smallemery-m6j6,60,5,2.89,3065,1
var-smallemery-m6j6,60,5,3.70,3088,2
var-smallemery-m6j6,60,5,2.91,3072,3
var-smallemery-m6j6,60,5,2.87,3066,4
var-smallemery-m6j6,60,5,2.84,3084,5
var-smallemery-m6j6,60,5,2.84,3068,6
var-smallemery-m6j6,60,5,2.87,3068,7
var-smallemery-m6j6,60,5,3.21,3075,8
var-smallemery-m6j6,60,5,2.84,3066,9
var-smallemery-m6j6,2,10,3.16,204,0
var-smallemery-m6j6,2,10,3.08,204,1
var-smallemery-m6j6,2,10,4.18,204,2
var-smallemery-m6j6,2,10,3.20,205,3
var-smallemery-m6j6,2,10,3.07,204,4
var-smallemery-m6j6,2,10,3.16,204,5
var-smallemery-m6j6,2,10,3.08,204,6
var-smallemery-m6j6,2,10,3.07,204,7
var-smallemery-m6j6,2,10,3.64,204,8
var-smallemery-m6j6,2,10,2.54,204,9
var-smallemery-m6j6,5,10,3.04,511,0
var-smallemery-m6j6,5,10,2.59,511,1
var-smallemery-m6j6,5,10,3.09,510,2
var-smallemery-m6j6,5,10,3.08,510,3
var-smallemery-m6j6,5,10,3.05,510,4
var-smallemery-m6j6,5,10,2.91,511,5
var-smallemery-m6j6,5,10,3.08,512,6
var-smallemery-m6j6,5,10,3.08,510,7
var-smallemery-m6j6,5,10,2.52,511,8
var-smallemery-m6j6,5,10,3.02,512,9
var-smallemery-m6j6,10,10,2.46,1021,0
var-smallemery-m6j6,10,10,2.56,1022,1
var-smallemery-m6j6,10,10,2.79,1022,2
var-smallemery-m6j6,10,10,3.08,1023,3
var-smallemery-m6j6,10,10,3.07,1020,4
var-smallemery-m6j6,10,10,2.81,1024,5
var-smallemery-m6j6,10,10,3.02,1021,6
var-smallemery-m6j6,10,10,2.51,1023,7
var-smallemery-m6j6,10,10,2.44,1024,8
var-smallemery-m6j6,10,10,2.82,1022,9
var-smallemery-m6j6,15,10,2.57,1533,0
var-smallemery-m6j6,15,10,2.59,1535,1
var-smallemery-m6j6,15,10,3.05,1535,2
var-smallemery-m6j6,15,10,2.98,1534,3
var-smallemery-m6j6,15,10,3.07,1531,4
var-smallemery-m6j6,15,10,2.98,1535,5
var-smallemery-m6j6,15,10,3.03,1585,6
var-smallemery-m6j6,15,10,2.57,1537,7
var-smallemery-m6j6,15,10,2.52,1534,8
var-smallemery-m6j6,15,10,2.49,1413,9
var-smallemery-m6j6,20,10,2.46,2045,0
var-smallemery-m6j6,20,10,3.00,2045,1
var-smallemery-m6j6,20,10,2.35,2042,2
var-smallemery-m6j6,20,10,2.38,2044,3
var-smallemery-m6j6,20,10,3.00,2041,4
var-smallemery-m6j6,20,10,3.06,2045,5
var-smallemery-m6j6,20,10,2.60,2043,6
var-smallemery-m6j6,20,10,3.08,2048,7
var-smallemery-m6j6,20,10,2.41,2049,8
var-smallemery-m6j6,20,10,2.34,2046,9
var-smallemery-m6j6,25,10,3.18,2559,0
var-smallemery-m6j6,25,10,3.00,2564,1
var-smallemery-m6j6,25,10,2.52,2558,2
var-smallemery-m6j6,25,10,2.46,2557,3
var-smallemery-m6j6,25,10,2.34,2554,4
var-smallemery-m6j6,25,10,2.45,2560,5
var-smallemery-m6j6,25,10,2.44,2557,6
var-smallemery-m6j6,25,10,2.48,2556,7
var-smallemery-m6j6,25,10,3.17,2578,8
var-smallemery-m6j6,30,10,2.77,3065,0
var-smallemery-m6j6,30,10,2.34,3067,1
var-smallemery-m6j6,30,10,2.45,3065,2
var-smallemery-m6j6,30,10,2.99,3068,3
var-smallemery-m6j6,30,10,2.97,3078,4
var-smallemery-m6j6,30,10,3.02,3064,5
var-smallemery-m6j6,30,10,2.36,3067,6
var-smallemery-m6j6,30,10,3.08,3083,7
var-smallemery-m6j6,30,10,2.39,3063,8
var-smallemery-m6j6,30,10,2.47,3068,9
var-smallemery-m6j6,40,10,2.35,4086,0
var-smallemery-m6j6,40,10,2.43,4106,1
var-smallemery-m6j6,40,10,2.43,4095,2
var-smallemery-m6j6,40,10,2.38,4089,3
var-smallemery-m6j6,40,10,2.35,4084,4
var-smallemery-m6j6,40,10,2.33,4090,5
var-smallemery-m6j6,40,10,2.38,4083,6
var-smallemery-m6j6,40,10,2.42,4093,7
var-smallemery-m6j6,40,10,2.33,4094,8
var-smallemery-m6j6,40,10,2.36,4086,9
var-smallemery-m6j6,50,10,2.33,5104,0
var-smallemery-m6j6,50,10,2.53,5109,1
var-smallemery-m6j6,50,10,2.37,5107,2
var-smallemery-m6j6,50,10,2.34,5108,3
var-smallemery-m6j6,50,10,3.07,5157,4
var-smallemery-m6j6,50,10,2.35,5116,5
var-smallemery-m6j6,50,10,2.53,5103,6
var-smallemery-m6j6,50,10,2.35,5112,7
var-smallemery-m6j6,50,10,2.36,5110,8
var-smallemery-m6j6,50,10,2.34,5106,9
var-smallemery-m6j6,60,10,2.44,6140,0
var-smallemery-m6j6,60,10,2.33,6129,1
var-smallemery-m6j6,60,10,2.35,6132,2
var-smallemery-m6j6,60,10,3.02,6139,3
var-smallemery-m6j6,60,10,2.36,6123,4
var-smallemery-m6j6,60,10,2.35,6123,5
var-smallemery-m6j6,60,10,2.37,6136,6
var-smallemery-m6j6,60,10,2.37,6133,7
var-smallemery-m6j6,60,10,2.35,6128,8
var-smallemery-m6j6,60,10,2.37,6129,9
